from_eva,to_eva,traveltime,naam_from,naam_to
8400293,8400382,180,Hardenberg,Lage Zwaluwe
8400294,8400382,139,Harderwijk,Lage Zwaluwe
8400302,8400382,87,Heemstede-Aerdenhout,Lage Zwaluwe
8400305,8400382,187,Heerenveen,Lage Zwaluwe
8400306,8400382,137,Heerhugowaard,Lage Zwaluwe
8400307,8400382,148,Heerlen,Lage Zwaluwe
8400311,8400382,167,Den Helder,Lage Zwaluwe
8400313,8400382,79,Helmond,Lage Zwaluwe
8400316,8400382,176,Hengelo,Lage Zwaluwe
8400319,8400382,47,'s-Hertogenbosch,Lage Zwaluwe
8400322,8400382,105,Hilversum,Lage Zwaluwe
8400331,8400382,229,Hoogezand-Sappemeer,Lage Zwaluwe
8400337,8400382,119,Hoorn,Lage Zwaluwe
8400340,8400382,102,Houten,Lage Zwaluwe
8400355,8400382,162,Kerkrade Centrum,Lage Zwaluwe
8400364,8400382,100,Zaandijk Zaanse Schans,Lage Zwaluwe
8400380,8400382,60,Den Haag Laan v NOI,Lage Zwaluwe
8400387,8400382,203,Leeuwarden,Lage Zwaluwe
8400390,8400382,69,Leiden Centraal,Lage Zwaluwe
8400394,8400382,116,Lelystad Centrum,Lage Zwaluwe
8400417,8400382,110,Maarn,Lage Zwaluwe
8400424,8400382,139,Maastricht,Lage Zwaluwe
8400426,8400382,160,Maastricht Randwyck,Lage Zwaluwe
8400428,8400382,173,Mariënberg,Lage Zwaluwe
8400434,8400382,154,Meerssen,Lage Zwaluwe
8400435,8400382,163,Meppel,Lage Zwaluwe
8400452,8400382,112,Naarden-Bussum,Lage Zwaluwe
8400454,8400382,196,Nieuw Amsterdam,Lage Zwaluwe
8400457,8400382,261,Bad Nieuweschans,Lage Zwaluwe
8400470,8400382,93,Nijmegen,Lage Zwaluwe
8400487,8400382,166,Ommen,Lage Zwaluwe
8400495,8400382,67,Oss,Lage Zwaluwe
8400507,8400382,53,Rotterdam Alexander,Lage Zwaluwe
8400508,8400382,110,Purmerend,Lage Zwaluwe
8400517,8400382,137,Rhenen,Lage Zwaluwe
8400523,8400382,108,Roermond,Lage Zwaluwe
8400526,8400382,17,Roosendaal,Lage Zwaluwe
8400530,8400382,33,Rotterdam Centraal,Lage Zwaluwe
8400548,8400382,153,Landgraaf,Lage Zwaluwe
8400561,8400382,65,Schiphol Airport,Lage Zwaluwe
8400564,8400382,123,Sittard,Lage Zwaluwe
8400566,8400382,233,Sneek,Lage Zwaluwe
8400567,8400382,108,Soest,Lage Zwaluwe
8400578,8400382,173,Steenwijk,Lage Zwaluwe
8400596,8400382,104,Tiel,Lage Zwaluwe
8400597,8400382,31,Tilburg,Lage Zwaluwe
8400606,8400382,85,Utrecht Vaartsche Rijn,Lage Zwaluwe
8400615,8400382,111,Uitgeest,Lage Zwaluwe
8400620,8400382,92,Utrecht Overvecht,Lage Zwaluwe
8400621,8400382,77,Utrecht Centraal,Lage Zwaluwe
8400627,8400382,122,Veenendaal Centrum,Lage Zwaluwe
8400632,8400382,161,Valkenburg,Lage Zwaluwe
8400644,8400382,107,Venlo,Lage Zwaluwe
8400646,8400382,125,Venray,Lage Zwaluwe
8400652,8400382,72,Vlissingen,Lage Zwaluwe
8400684,8400382,94,Weert,Lage Zwaluwe
8400685,8400382,99,Weesp,Lage Zwaluwe
8400691,8400382,172,Wierden,Lage Zwaluwe
8400696,8400382,247,Winschoten,Lage Zwaluwe
8400698,8400382,180,Winterswijk,Lage Zwaluwe
8400702,8400382,82,Woerden,Lage Zwaluwe
8400731,8400382,94,Zaandam,Lage Zwaluwe
8400735,8400382,138,Zevenaar,Lage Zwaluwe
8400741,8400382,89,Zoetermeer,Lage Zwaluwe
8400742,8400382,236,Zuidbroek,Lage Zwaluwe
8400744,8400382,142,Zutphen,Lage Zwaluwe
8400747,8400382,139,Zwolle,Lage Zwaluwe
8400050,8400387,167,Alkmaar,Leeuwarden
8400051,8400387,103,Almelo,Leeuwarden
8400053,8400387,157,Alphen a/d Rijn,Leeuwarden
8400055,8400387,99,Amersfoort,Leeuwarden
8400057,8400387,140,Amsterdam Amstel,Leeuwarden
8400058,8400387,127,Amsterdam Centraal,Leeuwarden
8400059,8400387,139,Amsterdam Sloterdijk,Leeuwarden
8400061,8400387,122,Amsterdam Zuid,Leeuwarden
8400066,8400387,102,Apeldoorn,Leeuwarden
8400071,8400387,123,Arnhem Centraal,Leeuwarden
8400073,8400387,64,Assen,Leeuwarden
8400074,8400387,136,Amsterdam Bijlmer ArenA,Leeuwarden
8400080,8400387,101,Almere Centrum,Leeuwarden
8400086,8400387,112,Baarn,Leeuwarden
8400093,8400387,115,Emmen Zuid,Leeuwarden
8400095,8400387,85,Veendam,Leeuwarden
8400113,8400387,170,Beverwijk,Leeuwarden
8400128,8400387,179,Boxmeer,Leeuwarden
8400129,8400387,172,Boxtel,Leeuwarden
8400131,8400387,198,Breda,Leeuwarden
8400133,8400387,137,Breukelen,Leeuwarden
8400139,8400387,16,Buitenpost,Leeuwarden
8400151,8400387,159,Castricum,Leeuwarden
8400153,8400387,103,Coevorden,Leeuwarden
8400167,8400387,74,Dalfsen,Leeuwarden
8400170,8400387,170,Delft,Leeuwarden
8400173,8400387,87,Deventer,Leeuwarden
8400176,8400387,111,Dieren,Leeuwarden
8400177,8400387,172,Doetinchem,Leeuwarden
8400179,8400387,133,Den Dolder,Leeuwarden
8400180,8400387,185,Dordrecht,Leeuwarden
8400182,8400387,146,Driebergen-Zeist,Leeuwarden
8400194,8400387,133,Duivendrecht,Leeuwarden
8400200,8400387,141,Ede-Wageningen,Leeuwarden
8400206,8400387,177,Eindhoven,Leeuwarden
8400207,8400387,140,Elst,Leeuwarden
8400208,8400387,119,Emmen,Leeuwarden
8400212,8400387,129,Enschede,Leeuwarden
8400218,8400387,218,Etten-Leur,Leeuwarden
8400244,8400387,152,Geldermalsen,Leeuwarden
8400245,8400387,186,Geldrop,Leeuwarden
8400256,8400387,185,Gorinchem,Leeuwarden
8400258,8400387,135,Gouda,Leeuwarden
8400263,8400387,34,Groningen,Leeuwarden
8400280,8400387,161,Den Haag HS,Leeuwarden
8400282,8400387,154,Den Haag Centraal,Leeuwarden
8400285,8400387,154,Haarlem,Leeuwarden
8400293,8400387,95,Hardenberg,Leeuwarden
8400294,8400387,96,Harderwijk,Leeuwarden
8400302,8400387,160,Heemstede-Aerdenhout,Leeuwarden
8400305,8400387,18,Heerenveen,Leeuwarden
8400306,8400387,208,Heerhugowaard,Leeuwarden
8400307,8400387,262,Heerlen,Leeuwarden
8400311,8400387,238,Den Helder,Leeuwarden
8400313,8400387,193,Helmond,Leeuwarden
8400316,8400387,118,Hengelo,Leeuwarden
8400319,8400387,156,'s-Hertogenbosch,Leeuwarden
8400322,8400387,118,Hilversum,Leeuwarden
8400331,8400387,56,Hoogezand-Sappemeer,Leeuwarden
8400337,8400387,184,Hoorn,Leeuwarden
8400340,8400387,137,Houten,Leeuwarden
8400355,8400387,276,Kerkrade Centrum,Leeuwarden
8400364,8400387,165,Zaandijk Zaanse Schans,Leeuwarden
8400380,8400387,158,Den Haag Laan v NOI,Leeuwarden
8400382,8400387,204,Lage Zwaluwe,Leeuwarden
8400390,8400387,147,Leiden Centraal,Leeuwarden
8400394,8400387,87,Lelystad Centrum,Leeuwarden
8400417,8400387,152,Maarn,Leeuwarden
8400424,8400387,253,Maastricht,Leeuwarden
8400426,8400387,274,Maastricht Randwyck,Leeuwarden
8400428,8400387,88,Mariënberg,Leeuwarden
8400434,8400387,268,Meerssen,Leeuwarden
8400435,8400387,40,Meppel,Leeuwarden
8400452,8400387,128,Naarden-Bussum,Leeuwarden
8400454,8400387,111,Nieuw Amsterdam,Leeuwarden
8400457,8400387,91,Bad Nieuweschans,Leeuwarden
8400470,8400387,140,Nijmegen,Leeuwarden
8400487,8400387,81,Ommen,Leeuwarden
8400495,8400387,158,Oss,Leeuwarden
8400507,8400387,151,Rotterdam Alexander,Leeuwarden
8400508,8400387,181,Purmerend,Leeuwarden
8400517,8400387,172,Rhenen,Leeuwarden
8400523,8400387,222,Roermond,Leeuwarden
8400526,8400387,222,Roosendaal,Leeuwarden
8400530,8400387,158,Rotterdam Centraal,Leeuwarden
8400548,8400387,267,Landgraaf,Leeuwarden
8400561,8400387,130,Schiphol Airport,Leeuwarden
8400564,8400387,237,Sittard,Leeuwarden
8400566,8400387,21,Sneek,Leeuwarden
8400567,8400387,133,Soest,Leeuwarden
8400578,8400387,31,Steenwijk,Leeuwarden
8400596,8400387,177,Tiel,Leeuwarden
8400597,8400387,181,Tilburg,Leeuwarden
8400606,8400387,130,Utrecht Vaartsche Rijn,Leeuwarden
8400615,8400387,176,Uitgeest,Leeuwarden
8400620,8400387,135,Utrecht Overvecht,Leeuwarden
8400621,8400387,115,Utrecht Centraal,Leeuwarden
8400627,8400387,164,Veenendaal Centrum,Leeuwarden
8400632,8400387,275,Valkenburg,Leeuwarden
8400644,8400387,213,Venlo,Leeuwarden
8400646,8400387,191,Venray,Leeuwarden
8400652,8400387,273,Vlissingen,Leeuwarden
8400684,8400387,204,Weert,Leeuwarden
8400685,8400387,124,Weesp,Leeuwarden
8400691,8400387,97,Wierden,Leeuwarden
8400696,8400387,74,Winschoten,Leeuwarden
8400698,8400387,144,Winterswijk,Leeuwarden
8400702,8400387,139,Woerden,Leeuwarden
8400731,8400387,145,Zaandam,Leeuwarden
8400735,8400387,153,Zevenaar,Leeuwarden
8400741,8400387,154,Zoetermeer,Leeuwarden
8400742,8400387,63,Zuidbroek,Leeuwarden
8400744,8400387,100,Zutphen,Leeuwarden
8400747,8400387,54,Zwolle,Leeuwarden
8400050,8400390,52,Alkmaar,Leiden Centraal
8400051,8400390,127,Almelo,Leiden Centraal
8400053,8400390,13,Alphen a/d Rijn,Leiden Centraal
8400055,8400390,62,Amersfoort,Leiden Centraal
8400057,8400390,41,Amsterdam Amstel,Leiden Centraal
8400058,8400390,34,Amsterdam Centraal,Leiden Centraal
8400059,8400390,30,Amsterdam Sloterdijk,Leiden Centraal
8400061,8400390,24,Amsterdam Zuid,Leiden Centraal
8400066,8400390,89,Apeldoorn,Leiden Centraal
8400071,8400390,88,Arnhem Centraal,Leiden Centraal
8400073,8400390,128,Assen,Leiden Centraal
8400074,8400390,31,Amsterdam Bijlmer ArenA,Leiden Centraal
8400080,8400390,44,Almere Centrum,Leiden Centraal
8400086,8400390,65,Baarn,Leiden Centraal
8400093,8400390,144,Emmen Zuid,Leiden Centraal
8400095,8400390,202,Veendam,Leiden Centraal
8400113,8400390,32,Beverwijk,Leiden Centraal
8400128,8400390,134,Boxmeer,Leiden Centraal
8400129,8400390,97,Boxtel,Leiden Centraal
8400131,8400390,64,Breda,Leiden Centraal
8400133,8400390,47,Breukelen,Leiden Centraal
8400139,8400390,177,Buitenpost,Leiden Centraal
8400151,8400390,41,Castricum,Leiden Centraal
8400153,8400390,132,Coevorden,Leiden Centraal
8400167,8400390,103,Dalfsen,Leiden Centraal
8400170,8400390,21,Delft,Leiden Centraal
8400173,8400390,100,Deventer,Leiden Centraal
8400176,8400390,110,Dieren,Leiden Centraal
8400177,8400390,127,Doetinchem,Leiden Centraal
8400179,8400390,70,Den Dolder,Leiden Centraal
8400180,8400390,51,Dordrecht,Leiden Centraal
8400182,8400390,61,Driebergen-Zeist,Leiden Centraal
8400194,8400390,30,Duivendrecht,Leiden Centraal
8400200,8400390,78,Ede-Wageningen,Leiden Centraal
8400206,8400390,100,Eindhoven,Leiden Centraal
8400207,8400390,104,Elst,Leiden Centraal
8400208,8400390,148,Emmen,Leiden Centraal
8400212,8400390,147,Enschede,Leiden Centraal
8400218,8400390,83,Etten-Leur,Leiden Centraal
8400244,8400390,74,Geldermalsen,Leiden Centraal
8400245,8400390,111,Geldrop,Leiden Centraal
8400256,8400390,80,Gorinchem,Leiden Centraal
8400258,8400390,40,Gouda,Leiden Centraal
8400263,8400390,145,Groningen,Leiden Centraal
8400280,8400390,12,Den Haag HS,Leiden Centraal
8400282,8400390,12,Den Haag Centraal,Leiden Centraal
8400285,8400390,19,Haarlem,Leiden Centraal
8400293,8400390,124,Hardenberg,Leiden Centraal
8400294,8400390,107,Harderwijk,Leiden Centraal
8400302,8400390,14,Heemstede-Aerdenhout,Leiden Centraal
8400305,8400390,131,Heerenveen,Leiden Centraal
8400306,8400390,70,Heerhugowaard,Leiden Centraal
8400307,8400390,168,Heerlen,Leiden Centraal
8400311,8400390,100,Den Helder,Leiden Centraal
8400313,8400390,118,Helmond,Leiden Centraal
8400316,8400390,139,Hengelo,Leiden Centraal
8400319,8400390,79,'s-Hertogenbosch,Leiden Centraal
8400322,8400390,49,Hilversum,Leiden Centraal
8400331,8400390,173,Hoogezand-Sappemeer,Leiden Centraal
8400337,8400390,60,Hoorn,Leiden Centraal
8400340,8400390,58,Houten,Leiden Centraal
8400355,8400390,201,Kerkrade Centrum,Leiden Centraal
8400364,8400390,49,Zaandijk Zaanse Schans,Leiden Centraal
8400380,8400390,9,Den Haag Laan v NOI,Leiden Centraal
8400382,8400390,70,Lage Zwaluwe,Leiden Centraal
8400387,8400390,147,Leeuwarden,Leiden Centraal
8400394,8400390,60,Lelystad Centrum,Leiden Centraal
8400417,8400390,67,Maarn,Leiden Centraal
8400424,8400390,176,Maastricht,Leiden Centraal
8400426,8400390,182,Maastricht Randwyck,Leiden Centraal
8400428,8400390,117,Mariënberg,Leiden Centraal
8400434,8400390,192,Meerssen,Leiden Centraal
8400435,8400390,107,Meppel,Leiden Centraal
8400452,8400390,62,Naarden-Bussum,Leiden Centraal
8400454,8400390,140,Nieuw Amsterdam,Leiden Centraal
8400457,8400390,205,Bad Nieuweschans,Leiden Centraal
8400470,8400390,106,Nijmegen,Leiden Centraal
8400487,8400390,110,Ommen,Leiden Centraal
8400495,8400390,102,Oss,Leiden Centraal
8400507,8400390,51,Rotterdam Alexander,Leiden Centraal
8400508,8400390,54,Purmerend,Leiden Centraal
8400517,8400390,97,Rhenen,Leiden Centraal
8400523,8400390,136,Roermond,Leiden Centraal
8400526,8400390,73,Roosendaal,Leiden Centraal
8400530,8400390,33,Rotterdam Centraal,Leiden Centraal
8400548,8400390,180,Landgraaf,Leiden Centraal
8400561,8400390,16,Schiphol Airport,Leiden Centraal
8400564,8400390,152,Sittard,Leiden Centraal
8400566,8400390,177,Sneek,Leiden Centraal
8400567,8400390,87,Soest,Leiden Centraal
8400578,8400390,117,Steenwijk,Leiden Centraal
8400596,8400390,91,Tiel,Leiden Centraal
8400597,8400390,80,Tilburg,Leiden Centraal
8400606,8400390,51,Utrecht Vaartsche Rijn,Leiden Centraal
8400615,8400390,52,Uitgeest,Leiden Centraal
8400620,8400390,53,Utrecht Overvecht,Leiden Centraal
8400621,8400390,42,Utrecht Centraal,Leiden Centraal
8400627,8400390,79,Veenendaal Centrum,Leiden Centraal
8400632,8400390,186,Valkenburg,Leiden Centraal
8400644,8400390,146,Venlo,Leiden Centraal
8400646,8400390,146,Venray,Leiden Centraal
8400652,8400390,124,Vlissingen,Leiden Centraal
8400684,8400390,122,Weert,Leiden Centraal
8400685,8400390,49,Weesp,Leiden Centraal
8400691,8400390,126,Wierden,Leiden Centraal
8400696,8400390,191,Winschoten,Leiden Centraal
8400698,8400390,159,Winterswijk,Leiden Centraal
8400702,8400390,32,Woerden,Leiden Centraal
8400731,8400390,41,Zaandam,Leiden Centraal
8400735,8400390,108,Zevenaar,Leiden Centraal
8400741,8400390,35,Zoetermeer,Leiden Centraal
8400742,8400390,180,Zuidbroek,Leiden Centraal
8400744,8400390,121,Zutphen,Leiden Centraal
8400747,8400390,86,Zwolle,Leiden Centraal
8400050,8400394,79,Alkmaar,Lelystad Centrum
8400051,8400394,71,Almelo,Lelystad Centrum
8400053,8400394,83,Alphen a/d Rijn,Lelystad Centrum
8400055,8400394,67,Amersfoort,Lelystad Centrum
8400057,8400394,46,Amsterdam Amstel,Lelystad Centrum
8400058,8400394,39,Amsterdam Centraal,Lelystad Centrum
8400059,8400394,51,Amsterdam Sloterdijk,Lelystad Centrum
8400061,8400394,34,Amsterdam Zuid,Lelystad Centrum
8400066,8400394,70,Apeldoorn,Lelystad Centrum
8400071,8400394,91,Arnhem Centraal,Lelystad Centrum
8400073,8400394,67,Assen,Lelystad Centrum
8400074,8400394,48,Amsterdam Bijlmer ArenA,Lelystad Centrum
8400080,8400394,13,Almere Centrum,Lelystad Centrum
8400086,8400394,68,Baarn,Lelystad Centrum
8400093,8400394,83,Emmen Zuid,Lelystad Centrum
8400095,8400394,136,Veendam,Lelystad Centrum
8400113,8400394,82,Beverwijk,Lelystad Centrum
8400128,8400394,147,Boxmeer,Lelystad Centrum
8400129,8400394,114,Boxtel,Lelystad Centrum
8400131,8400394,110,Breda,Lelystad Centrum
8400133,8400394,64,Breukelen,Lelystad Centrum
8400139,8400394,116,Buitenpost,Lelystad Centrum
8400151,8400394,71,Castricum,Lelystad Centrum
8400153,8400394,71,Coevorden,Lelystad Centrum
8400167,8400394,42,Dalfsen,Lelystad Centrum
8400170,8400394,82,Delft,Lelystad Centrum
8400173,8400394,55,Deventer,Lelystad Centrum
8400176,8400394,79,Dieren,Lelystad Centrum
8400177,8400394,140,Doetinchem,Lelystad Centrum
8400179,8400394,86,Den Dolder,Lelystad Centrum
8400180,8400394,97,Dordrecht,Lelystad Centrum
8400182,8400394,84,Driebergen-Zeist,Lelystad Centrum
8400194,8400394,35,Duivendrecht,Lelystad Centrum
8400200,8400394,93,Ede-Wageningen,Lelystad Centrum
8400206,8400394,119,Eindhoven,Lelystad Centrum
8400207,8400394,108,Elst,Lelystad Centrum
8400208,8400394,87,Emmen,Lelystad Centrum
8400212,8400394,96,Enschede,Lelystad Centrum
8400218,8400394,130,Etten-Leur,Lelystad Centrum
8400244,8400394,103,Geldermalsen,Lelystad Centrum
8400245,8400394,128,Geldrop,Lelystad Centrum
8400256,8400394,128,Gorinchem,Lelystad Centrum
8400258,8400394,87,Gouda,Lelystad Centrum
8400263,8400394,84,Groningen,Lelystad Centrum
8400280,8400394,73,Den Haag HS,Lelystad Centrum
8400282,8400394,73,Den Haag Centraal,Lelystad Centrum
8400285,8400394,66,Haarlem,Lelystad Centrum
8400293,8400394,63,Hardenberg,Lelystad Centrum
8400294,8400394,64,Harderwijk,Lelystad Centrum
8400302,8400394,72,Heemstede-Aerdenhout,Lelystad Centrum
8400305,8400394,70,Heerenveen,Lelystad Centrum
8400306,8400394,90,Heerhugowaard,Lelystad Centrum
8400307,8400394,197,Heerlen,Lelystad Centrum
8400311,8400394,120,Den Helder,Lelystad Centrum
8400313,8400394,135,Helmond,Lelystad Centrum
8400316,8400394,86,Hengelo,Lelystad Centrum
8400319,8400394,98,'s-Hertogenbosch,Lelystad Centrum
8400322,8400394,54,Hilversum,Lelystad Centrum
8400331,8400394,112,Hoogezand-Sappemeer,Lelystad Centrum
8400337,8400394,84,Hoorn,Lelystad Centrum
8400340,8400394,87,Houten,Lelystad Centrum
8400355,8400394,218,Kerkrade Centrum,Lelystad Centrum
8400364,8400394,77,Zaandijk Zaanse Schans,Lelystad Centrum
8400380,8400394,70,Den Haag Laan v NOI,Lelystad Centrum
8400382,8400394,116,Lage Zwaluwe,Lelystad Centrum
8400387,8400394,86,Leeuwarden,Lelystad Centrum
8400390,8400394,59,Leiden Centraal,Lelystad Centrum
8400417,8400394,94,Maarn,Lelystad Centrum
8400424,8400394,195,Maastricht,Lelystad Centrum
8400426,8400394,211,Maastricht Randwyck,Lelystad Centrum
8400428,8400394,56,Mariënberg,Lelystad Centrum
8400434,8400394,210,Meerssen,Lelystad Centrum
8400435,8400394,46,Meppel,Lelystad Centrum
8400452,8400394,46,Naarden-Bussum,Lelystad Centrum
8400454,8400394,79,Nieuw Amsterdam,Lelystad Centrum
8400457,8400394,144,Bad Nieuweschans,Lelystad Centrum
8400470,8400394,108,Nijmegen,Lelystad Centrum
8400487,8400394,49,Ommen,Lelystad Centrum
8400495,8400394,123,Oss,Lelystad Centrum
8400507,8400394,90,Rotterdam Alexander,Lelystad Centrum
8400508,8400394,83,Purmerend,Lelystad Centrum
8400517,8400394,114,Rhenen,Lelystad Centrum
8400523,8400394,164,Roermond,Lelystad Centrum
8400526,8400394,134,Roosendaal,Lelystad Centrum
8400530,8400394,70,Rotterdam Centraal,Lelystad Centrum
8400548,8400394,209,Landgraaf,Lelystad Centrum
8400561,8400394,42,Schiphol Airport,Lelystad Centrum
8400564,8400394,179,Sittard,Lelystad Centrum
8400566,8400394,116,Sneek,Lelystad Centrum
8400567,8400394,94,Soest,Lelystad Centrum
8400578,8400394,56,Steenwijk,Lelystad Centrum
8400596,8400394,120,Tiel,Lelystad Centrum
8400597,8400394,123,Tilburg,Lelystad Centrum
8400606,8400394,79,Utrecht Vaartsche Rijn,Lelystad Centrum
8400615,8400394,88,Uitgeest,Lelystad Centrum
8400620,8400394,67,Utrecht Overvecht,Lelystad Centrum
8400621,8400394,65,Utrecht Centraal,Lelystad Centrum
8400627,8400394,106,Veenendaal Centrum,Lelystad Centrum
8400632,8400394,215,Valkenburg,Lelystad Centrum
8400644,8400394,163,Venlo,Lelystad Centrum
8400646,8400394,159,Venray,Lelystad Centrum
8400652,8400394,185,Vlissingen,Lelystad Centrum
8400684,8400394,146,Weert,Lelystad Centrum
8400685,8400394,36,Weesp,Lelystad Centrum
8400691,8400394,65,Wierden,Lelystad Centrum
8400696,8400394,130,Winschoten,Lelystad Centrum
8400698,8400394,112,Winterswijk,Lelystad Centrum
8400702,8400394,75,Woerden,Lelystad Centrum
8400731,8400394,57,Zaandam,Lelystad Centrum
8400735,8400394,121,Zevenaar,Lelystad Centrum
8400741,8400394,102,Zoetermeer,Lelystad Centrum
8400742,8400394,119,Zuidbroek,Lelystad Centrum
8400744,8400394,68,Zutphen,Lelystad Centrum
8400747,8400394,25,Zwolle,Lelystad Centrum
8400050,8400417,89,Alkmaar,Maarn
8400051,8400417,113,Almelo,Maarn
8400053,8400417,52,Alphen a/d Rijn,Maarn
8400055,8400417,45,Amersfoort,Maarn
8400057,8400417,46,Amsterdam Amstel,Maarn
8400058,8400417,51,Amsterdam Centraal,Maarn
8400059,8400417,64,Amsterdam Sloterdijk,Maarn
8400061,8400417,46,Amsterdam Zuid,Maarn
8400066,8400417,72,Apeldoorn,Maarn
8400071,8400417,43,Arnhem Centraal,Maarn
8400073,8400417,127,Assen,Maarn
8400074,8400417,38,Amsterdam Bijlmer ArenA,Maarn
8400080,8400417,67,Almere Centrum,Maarn
8400086,8400417,51,Baarn,Maarn
8400093,8400417,143,Emmen Zuid,Maarn
8400095,8400417,201,Veendam,Maarn
8400113,8400417,95,Beverwijk,Maarn
8400128,8400417,89,Boxmeer,Maarn
8400129,8400417,67,Boxtel,Maarn
8400131,8400417,106,Breda,Maarn
8400133,8400417,31,Breukelen,Maarn
8400139,8400417,176,Buitenpost,Maarn
8400151,8400417,84,Castricum,Maarn
8400153,8400417,131,Coevorden,Maarn
8400167,8400417,102,Dalfsen,Maarn
8400170,8400417,78,Delft,Maarn
8400173,8400417,84,Deventer,Maarn
8400176,8400417,70,Dieren,Maarn
8400177,8400417,82,Doetinchem,Maarn
8400179,8400417,45,Den Dolder,Maarn
8400180,8400417,93,Dordrecht,Maarn
8400182,8400417,6,Driebergen-Zeist,Maarn
8400194,8400417,49,Duivendrecht,Maarn
8400200,8400417,33,Ede-Wageningen,Maarn
8400206,8400417,72,Eindhoven,Maarn
8400207,8400417,65,Elst,Maarn
8400208,8400417,147,Emmen,Maarn
8400212,8400417,146,Enschede,Maarn
8400218,8400417,113,Etten-Leur,Maarn
8400244,8400417,47,Geldermalsen,Maarn
8400245,8400417,81,Geldrop,Maarn
8400256,8400417,80,Gorinchem,Maarn
8400258,8400417,43,Gouda,Maarn
8400263,8400417,144,Groningen,Maarn
8400280,8400417,69,Den Haag HS,Maarn
8400282,8400417,62,Den Haag Centraal,Maarn
8400285,8400417,77,Haarlem,Maarn
8400293,8400417,123,Hardenberg,Maarn
8400294,8400417,82,Harderwijk,Maarn
8400302,8400417,84,Heemstede-Aerdenhout,Maarn
8400305,8400417,130,Heerenveen,Maarn
8400306,8400417,102,Heerhugowaard,Maarn
8400307,8400417,143,Heerlen,Maarn
8400311,8400417,129,Den Helder,Maarn
8400313,8400417,88,Helmond,Maarn
8400316,8400417,129,Hengelo,Maarn
8400319,8400417,51,'s-Hertogenbosch,Maarn
8400322,8400417,40,Hilversum,Maarn
8400331,8400417,172,Hoogezand-Sappemeer,Maarn
8400337,8400417,92,Hoorn,Maarn
8400340,8400417,32,Houten,Maarn
8400355,8400417,184,Kerkrade Centrum,Maarn
8400364,8400417,84,Zaandijk Zaanse Schans,Maarn
8400380,8400417,78,Den Haag Laan v NOI,Maarn
8400382,8400417,112,Lage Zwaluwe,Maarn
8400387,8400417,146,Leeuwarden,Maarn
8400390,8400417,67,Leiden Centraal,Maarn
8400394,8400417,89,Lelystad Centrum,Maarn
8400424,8400417,151,Maastricht,Maarn
8400426,8400417,157,Maastricht Randwyck,Maarn
8400428,8400417,116,Mariënberg,Maarn
8400434,8400417,167,Meerssen,Maarn
8400435,8400417,106,Meppel,Maarn
8400452,8400417,47,Naarden-Bussum,Maarn
8400454,8400417,139,Nieuw Amsterdam,Maarn
8400457,8400417,204,Bad Nieuweschans,Maarn
8400470,8400417,61,Nijmegen,Maarn
8400487,8400417,109,Ommen,Maarn
8400495,8400417,76,Oss,Maarn
8400507,8400417,59,Rotterdam Alexander,Maarn
8400508,8400417,89,Purmerend,Maarn
8400517,8400417,20,Rhenen,Maarn
8400523,8400417,111,Roermond,Maarn
8400526,8400417,118,Roosendaal,Maarn
8400530,8400417,67,Rotterdam Centraal,Maarn
8400548,8400417,155,Landgraaf,Maarn
8400561,8400417,54,Schiphol Airport,Maarn
8400564,8400417,127,Sittard,Maarn
